entry_ts,exit_ts,direction,gross_return,net_return,hold_bars,regime,confidence,conviction
1701612360000,1701613140000,SHORT,0.0014764513345507078,-0.0007235486654492923,12,BEAR,0.9999999999968066,0.9999999999183374
1701619620000,1701620340000,SHORT,-0.0015639662183296842,-0.0037639662183296843,12,BEAR,0.9999999999979611,0.9999999999468993
1701642120000,1701642840000,SHORT,-0.005578431038925052,-0.007778431038925053,12,BEAR,0.999989360775739,0.9998794219310787
1701643320000,1701644040000,SHORT,-0.0009299442033476581,-0.003129944203347658,12,BEAR,0.9999975010169111,0.9999683828907887
1701643440000,1701644160000,SHORT,-0.0032459328655563236,-0.005445932865556323,12,BEAR,0.9999999999780839,0.9999999994866724
1701643500000,1701644220000,SHORT,-0.0020876978584729628,-0.004287697858472963,12,BEAR,0.9999541502197848,0.9995413354797344
1701643560000,1701644280000,SHORT,-0.0018616196090597763,-0.004061619609059776,12,BEAR,0.99999999980714,0.9999999958918381
1701643620000,1701644340000,SHORT,-0.0007864450746759847,-0.002986445074675985,12,BEAR,0.9999999997970532,0.9999999956866417
1701643680000,1701644400000,SHORT,0.0006190034045188656,-0.0015809965954811345,12,BEAR,0.9999999997579035,0.9999999948944119
1701643740000,1701644460000,SHORT,0.001340317176140454,-0.0008596828238595462,12,BEAR,0.9999999999979706,0.9999999999471385
1701643860000,1701644580000,SHORT,0.00018164864308463615,-0.002018351356915364,12,BEAR,0.9999999993292249,0.9999999864858374
1701643920000,1701644640000,SHORT,-0.0025768822391481414,-0.004776882239148142,12,BEAR,0.9999999999955388,0.9999999998876384
1701643980000,1701644700000,SHORT,-0.0004063841007059209,-0.002606384100705921,12,BEAR,0.9999998571935714,0.9999978211581895
1701644040000,1701644820000,SHORT,-0.001238773614122125,-0.003438773614122125,12,BEAR,0.9999999220868518,0.9999987682803616
1701644100000,1701644880000,SHORT,-0.002863302730069453,-0.005063302730069453,12,BEAR,0.9999999967444962,0.9999999391170908
1701646500000,1701647280000,SHORT,-0.0019150531918767145,-0.004115053191876715,12,BEAR,0.9999999879603975,0.9999997891949785
1701651240000,1701652020000,SHORT,0.001908433734939689,-0.0002915662650603112,12,BEAR,0.9999999999513989,0.9999999989007619
1701651840000,1701652560000,SHORT,-0.004254887811423829,-0.006454887811423829,12,BEAR,0.999999995226763,0.9999999123993443
1701652620000,1701653340000,SHORT,-0.007579541961266488,-0.009779541961266488,12,BEAR,0.9999999985353292,0.9999999715397148
1701653220000,1701653940000,SHORT,-0.0009324598577223307,-0.003132459857722331,12,BEAR,0.9993922977341826,0.9953504483954402
1701653280000,1701654000000,SHORT,-0.0024394552042507713,-0.0046394552042507715,12,BEAR,0.9999999994510146,0.9999999888383383
1701653340000,1701654060000,SHORT,-0.001325261000142979,-0.0035252610001429794,12,BEAR,0.9999657878450875,0.9996486360369375
1701653880000,1701654600000,SHORT,0.0002615373641788916,-0.0019384626358211086,12,BEAR,0.99999999719976,0.9999999472462466
1701654540000,1701655260000,SHORT,0.00301476951754167,0.00081476951754167,12,BEAR,0.9999999998716499,0.999999997216859
1701654600000,1701655320000,SHORT,0.0027611301369862666,0.0005611301369862665,12,BEAR,0.9999999168627044,0.9999986906043651
1701655200000,1701655920000,SHORT,8.574756393549271e-05,-0.0021142524360645075,12,BEAR,0.9999999999904486,0.9999999997677639
1701655260000,1701655980000,SHORT,-0.0006105006105005758,-0.002810500610500576,12,BEAR,0.9999852596306017,0.9998373168409035
1701655500000,1701656220000,SHORT,-0.0006783093855088796,-0.00287830938550888,12,BEAR,0.9999999999979757,0.9999999999472654
1701655620000,1701656340000,SHORT,0.0007777533901458776,-0.0014222466098541226,12,BEAR,0.999999992335455,0.9999998626455081
1701656940000,1701657660000,SHORT,-0.0015272450025016926,-0.003727245002501693,12,BEAR,0.999999999997985,0.9999999999474981
1701657000000,1701657720000,SHORT,-0.0004405800414859693,-0.0026405800414859696,12,BEAR,0.9999999999979863,0.9999999999475334
1701666060000,1701666780000,SHORT,-0.006871310507674144,-0.009071310507674145,12,BEAR,0.9999936186549151,0.9999247088054515
1701666840000,1701667560000,SHORT,-0.002330203710960772,-0.004530203710960772,12,BEAR,0.9999999999917274,0.9999999997975147
1701666900000,1701667620000,SHORT,0.0005784556872499553,-0.001621544312750045,12,BEAR,0.9999969757500602,0.999962262398588
1701666960000,1701667680000,SHORT,-0.0003184057238110951,-0.0025184057238110953,12,BEAR,0.9999999999978331,0.9999999999436882
1701667020000,1701667740000,SHORT,-0.0011659687276394902,-0.0033659687276394903,12,BEAR,0.9999999211568772,0.9999987544301236
1701667080000,1701667800000,SHORT,-0.0023899261913862785,-0.004589926191386279,12,BEAR,0.9999999999970822,0.9999999999250896
1701667140000,1701667860000,SHORT,-0.001157233883058505,-0.003357233883058505,12,BEAR,0.9999999973724534,0.9999999503469088
1701667200000,1701667920000,SHORT,0.00020128070701015167,-0.0019987192929898485,12,BEAR,0.9999999999979728,0.999999999947195
1701667260000,1701667980000,SHORT,0.00010078093505964615,-0.002099219064940354,12,BEAR,0.9999999875766706,0.9999997828312195
1701667320000,1701668040000,SHORT,0.0005993407252022435,-0.0016006592747977565,12,BEAR,0.9999999999886362,0.9999999997258882
1701667440000,1701668160000,SHORT,0.005480410447761194,0.003280410447761194,12,BEAR,0.9992515825383728,0.9944157650170968
1701667500000,1701668220000,SHORT,0.003218460604220502,0.0010184606042205019,12,BEAR,0.9999999974178847,0.9999999511641732
1701667560000,1701668280000,SHORT,-0.0002996703626012069,-0.002499670362601207,12,BEAR,0.997663742342517,0.9849907100356554
1701667620000,1701668340000,SHORT,-0.0015489089682064953,-0.0037489089682064955,12,BEAR,0.9999998359141772,0.9999975172392097
1701667680000,1701668400000,SHORT,-0.0005991611743558677,-0.002799161174355868,12,BEAR,0.9999999527936594,0.9999992321862637
1701667740000,1701668460000,SHORT,-0.0015184463107379208,-0.003718446310737921,12,BEAR,0.9999999998271863,0.9999999963011021
1701667800000,1701668520000,SHORT,-0.0014202418388740165,-0.003620241838874017,12,BEAR,0.9999999998804936,0.9999999974005596
1701667860000,1701668580000,SHORT,-0.0014647592038822797,-0.00366475920388228,12,BEAR,0.9999998880022878,0.9999982664402887
1701668340000,1701669060000,SHORT,-0.001396775484133545,-0.003596775484133545,12,BEAR,0.9999999973486106,0.9999999499182326
1701669480000,1701670200000,SHORT,0.001981684571769621,-0.00021831542823037928,12,BEAR,0.9999998975463585,0.9999984058613155
1701669540000,1701670260000,SHORT,0.0019755525373501884,-0.0002244474626498117,12,BEAR,0.9999999997873327,0.9999999954893718
1701669660000,1701670380000,SHORT,0.0045063174522671666,0.0023063174522671664,12,BEAR,0.999998437862538,0.9999795677881989
1701669960000,1701670680000,SHORT,-0.0017497914968076574,-0.003949791496807658,12,BEAR,0.9999999999979742,0.9999999999472287
1701670020000,1701670740000,SHORT,-0.0025613221657193796,-0.004761322165719379,12,BEAR,0.9999999997899346,0.9999999955421488
1701670140000,1701670860000,SHORT,-0.008291377341893015,-0.010491377341893015,12,BEAR,0.9999999581889117,0.9999993153202389
1701670200000,1701670920000,SHORT,-0.0075780582043458,-0.0097780582043458,12,BEAR,0.9999804378910659,0.9997891406446242
1701670260000,1701670980000,SHORT,-0.006314207082649586,-0.008514207082649586,12,BEAR,0.9999999999979656,0.9999999999470119
1701670320000,1701671040000,SHORT,-0.006386460330076139,-0.008586460330076139,12,BEAR,0.9999999999928973,0.9999999998249265
1701670380000,1701671100000,SHORT,-0.005739605145079236,-0.007939605145079236,12,BEAR,0.9999999998195808,0.9999999961455972
1701670740000,1701671460000,SHORT,-0.00515384615384612,-0.0073538461538461206,12,BEAR,0.9999999999979856,0.9999999999475145
1701670800000,1701671520000,SHORT,-0.0020640195092891836,-0.004264019509289184,12,BEAR,0.9968456083928287,0.980597863814494
1701670920000,1701671640000,SHORT,0.004773695753984127,0.0025736957539841273,12,BEAR,0.9999999548106462,0.999999263196053
1701671040000,1701671760000,SHORT,0.0021950607648567287,-4.939235143271419e-06,12,BEAR,0.9999999898311728,0.9999998203864752
1701671100000,1701671820000,SHORT,0.0024351705548843507,0.00023517055488435053,12,BEAR,0.9999999999966371,0.999999999914205
1701671220000,1701671940000,SHORT,0.005308880308880208,0.003108880308880208,12,BEAR,0.9999983847896405,0.999978922734256
1701671280000,1701672000000,SHORT,0.005641961538194036,0.003441961538194036,12,BEAR,0.9999999983181126,0.9999999675316306
1701671340000,1701672060000,SHORT,0.00614854780246783,0.00394854780246783,12,BEAR,0.9999999999019158,0.9999999978481316
1701671400000,1701672120000,SHORT,0.005125183000819042,0.002925183000819042,12,BEAR,0.9999999999979667,0.9999999999470403
1701671580000,1701672300000,SHORT,0.004165426956263118,0.001965426956263118,12,BEAR,0.9999992459660846,0.9999896375735086
1701671640000,1701672360000,SHORT,0.003151913861665294,0.0009519138616652938,12,BEAR,0.9749291862374562,0.8933507496803067
1701671700000,1701672420000,SHORT,0.0008947211452430998,-0.0013052788547569002,12,BEAR,0.9999999999973446,0.9999999999315491
1701671760000,1701672480000,SHORT,0.001487544434279034,-0.000712455565720966,12,BEAR,0.999999999967674,0.9999999992557352
1701671880000,1701672600000,SHORT,0.0009980319183666533,-0.0012019680816333469,12,BEAR,0.9999999982742083,0.9999999667247407
1701671940000,1701672660000,SHORT,-0.000200612100175385,-0.0024006121001753852,12,BEAR,0.9999999624228483,0.9999993810005392
1701673140000,1701673860000,SHORT,-0.0021191743172913526,-0.004319174317291353,12,BEAR,0.9999999999948028,0.9999999998700229
1701673200000,1701673920000,SHORT,-0.00041093843395095223,-0.0026109384339509526,12,BEAR,0.9924050506089847,0.9593747017614948
1701673260000,1701673980000,SHORT,0.0001586934858658459,-0.002041306514134154,12,BEAR,0.9999999999979594,0.9999999999468557
1701673380000,1701674160000,SHORT,-0.0007674883535392284,-0.0029674883535392286,12,BEAR,0.9999999999976367,0.9999999999387913
1701681060000,1701681780000,SHORT,-0.0009330436720141926,-0.003133043672014193,12,BEAR,0.9999999932605418,0.9999998784337312
1701681120000,1701681840000,SHORT,-0.00209140849390703,-0.00429140849390703,12,BEAR,0.9999999999979637,0.9999999999469659
1701688140000,1701688860000,SHORT,0.012426035502958547,0.010226035502958546,12,BEAR,0.999999999754818,0.9999999948322299
1701688200000,1701688920000,SHORT,0.006932573379565843,0.004732573379565843,12,BEAR,0.99999999973478,0.9999999944292772
1701688260000,1701688980000,SHORT,0.005487848666028884,0.003287848666028884,12,BEAR,0.9999999784034338,0.9999996333530469
1701688380000,1701689100000,SHORT,0.0015071169411108687,-0.0006928830588891315,12,BEAR,0.9999999997332251,0.9999999943979916
1701689460000,1701690180000,SHORT,0.00034928396786587494,-0.0018507160321341253,12,BEAR,0.9999999999979665,0.999999999947037
1701691260000,1701691980000,SHORT,0.0008957897879962811,-0.001304210212003719,12,BEAR,0.9999999986504094,0.9999999736747779
1701692640000,1701693360000,SHORT,0.003857566765578669,0.0016575667655786687,12,BEAR,0.9999999999979706,0.9999999999471384
1701692760000,1701693480000,SHORT,0.004901142517990982,0.0027011425179909823,12,BEAR,0.9999999998270861,0.9999999962990489
1701695520000,1701696240000,SHORT,-0.0012612211588395414,-0.0034612211588395418,12,BEAR,0.9999999998505807,0.9999999967814327
1701695580000,1701696300000,SHORT,-0.0010929189503348076,-0.003292918950334808,12,BEAR,0.999998633516569,0.9999819604307872
1701695640000,1701696360000,SHORT,-0.0019267331323904137,-0.004126733132390413,12,BEAR,0.9999999999963998,0.9999999999084267
1701695700000,1701696420000,SHORT,-0.00032891079568610535,-0.0025289107956861056,12,BEAR,0.9999992489759224,0.9999896762024197
1701695880000,1701696600000,SHORT,0.0025535694459864885,0.0003535694459864884,12,BEAR,0.9999999999979723,0.9999999999471818
1701700260000,1701700980000,SHORT,-0.002082691248027149,-0.004282691248027149,12,BEAR,0.9999999999923572,0.9999999998122628
1701700380000,1701701100000,SHORT,-0.0029904306220095694,-0.00519043062200957,12,BEAR,0.999999999997982,0.9999999999474247
1701700500000,1701701220000,SHORT,-0.004179757630161648,-0.006379757630161648,12,BEAR,0.9998831881868642,0.9989308969837742
1701700560000,1701701280000,SHORT,-0.004658406880972023,-0.006858406880972024,12,BEAR,0.9999999999979661,0.9999999999470242
1701700620000,1701701340000,SHORT,-0.0023909145248056022,-0.004590914524805602,12,BEAR,0.999651299807954,0.9971557340087996
1701700680000,1701701400000,SHORT,-0.0010359019346168903,-0.00323590193461689,12,BEAR,0.9999999997671223,0.99999999508041
1701700740000,1701701460000,SHORT,-0.0008138328261452879,-0.003013832826145288,12,BEAR,0.9999998823316363,0.9999981839576803
1701700800000,1701701520000,SHORT,0.00022138329604772558,-0.0019786167039522744,12,BEAR,0.9999999999979797,0.9999999999473675
1701700860000,1701701580000,SHORT,-0.000736603604695581,-0.0029366036046955812,12,BEAR,0.9999999859188375,0.9999997554578305
1701700920000,1701701700000,SHORT,-0.0003003919066503381,-0.0025003919066503384,12,BEAR,0.9999999801752365,0.9999996618876678
1701700980000,1701701760000,SHORT,-0.0011929615269906867,-0.003392961526990687,12,BEAR,0.9999999999979766,0.9999999999472883
1701702840000,1701703560000,SHORT,0.0010074885316555314,-0.0011925114683444687,12,BEAR,0.9999999996029434,0.9999999918086085
1701702900000,1701703620000,SHORT,4.671150971531428e-06,-0.002195328849028469,12,BEAR,0.9999999704050494,0.9999995060546564
1701703020000,1701703740000,SHORT,0.002188449848024282,-1.1550151975717963e-05,12,BEAR,0.9999998297640762,0.9999974298850165
1701703740000,1701704580000,SHORT,-0.0013660946096670673,-0.0035660946096670674,12,BEAR,0.9999999531632521,0.9999992378625132
1701704400000,1701705120000,SHORT,-0.0024110910186859896,-0.00461109101868599,12,BEAR,0.9999995632478463,0.9999937807713472
1701704460000,1701705180000,SHORT,0.0009022556390977785,-0.0012977443609022217,12,BEAR,0.9999999226543279,0.9999987767367542
1701704520000,1701705240000,SHORT,0.001171405498798111,-0.001028594501201889,12,BEAR,0.9999999999979517,0.9999999999466642
1701704640000,1701705360000,SHORT,0.0034070552973270423,0.0012070552973270422,12,BEAR,0.9999999999979265,0.9999999999460301
1701705900000,1701706620000,SHORT,0.0020375385408973484,-0.00016246145910265176,12,BEAR,0.989972567636339,0.9489105010161624
1701707100000,1701707880000,SHORT,-0.00048045711392927205,-0.002680457113929272,12,BEAR,0.9999999999503457,0.9999999988779771
1701707160000,1701707940000,SHORT,0.00022482119689181288,-0.0019751788031081873,12,BEAR,0.9999999957596565,0.9999999217214992
1701707280000,1701708060000,SHORT,0.0001263317471680974,-0.002073668252831903,12,BEAR,0.9999975529397411,0.9999689930498087
1701709020000,1701709800000,SHORT,-0.0037638350616248754,-0.005963835061624876,12,BEAR,0.9999999999979807,0.9999999999473925
1701709080000,1701709860000,SHORT,-0.003879438973440628,-0.006079438973440628,12,BEAR,0.9999998426147269,0.9999976126510862
1701709140000,1701709920000,SHORT,-0.0032849476759751486,-0.005484947675975149,12,BEAR,0.9999999209035817,0.9999987506595551
1701709200000,1701709980000,SHORT,-0.0022223568163923612,-0.004422356816392361,12,BEAR,0.9999999981013461,0.9999999635574259
1701709260000,1701710040000,SHORT,-0.0003520404356908046,-0.002552040435690805,12,BEAR,0.9999994101914929,0.9999917625879537
1701719520000,1701720240000,SHORT,0.0006407913426083299,-0.0015592086573916703,12,BEAR,0.9999863643459597,0.999848542207939
1701719580000,1701720300000,SHORT,0.0010419674933865918,-0.0011580325066134084,12,BEAR,0.9999999952969778,0.9999999136243981
1701719700000,1701720420000,SHORT,0.00019874008032793374,-0.0020012599196720664,12,BEAR,0.9999999999971352,0.9999999999263944
1701719760000,1701720480000,SHORT,0.0032656148742299753,0.0010656148742299752,12,BEAR,0.9999999244039168,0.9999988028328172
1701719820000,1701720540000,SHORT,0.0038094096106885845,0.0016094096106885844,12,BEAR,0.9999999995755842,0.9999999912702955
1701719880000,1701720600000,SHORT,0.0029006928406466177,0.0007006928406466176,12,BEAR,0.9999999998454775,0.9999999966763637
1701719940000,1701720660000,SHORT,0.0029550827423167852,0.0007550827423167851,12,BEAR,0.9999999999603784,0.9999999990958374
1701720060000,1701720780000,SHORT,0.0029594554601953243,0.0007594554601953241,12,BEAR,0.9998401674432803,0.9985827779801135
1701720120000,1701720840000,SHORT,0.0035490426833074767,0.0013490426833074765,12,BEAR,0.999999999599778,0.9999999917462363
1701720180000,1701720900000,SHORT,0.002940387177968578,0.0007403871779685777,12,BEAR,0.9999999999979646,0.9999999999469895
1701720240000,1701720960000,SHORT,0.0026273087330816363,0.00042730873308163613,12,BEAR,0.9999999999979735,0.9999999999472104
1701720300000,1701721020000,SHORT,0.00406120485494372,0.0018612048549437195,12,BEAR,0.9999984545495224,0.9999797709403071
1701720780000,1701721500000,SHORT,-0.001187295933511529,-0.003387295933511529,12,BEAR,0.999999997498209,0.9999999526113177
1701720840000,1701721560000,SHORT,-0.002401525839025839,-0.004601525839025839,12,BEAR,0.9999999998908343,0.9999999976161418
1701727200000,1701727920000,SHORT,-0.004994201920989147,-0.007194201920989147,12,BEAR,0.9999998639113115,0.9999979176837475
1701727260000,1701727980000,SHORT,-0.007984405782624278,-0.010184405782624278,12,BEAR,0.9999999989548587,0.999999979368747
1701728340000,1701729060000,SHORT,0.0054672922840523774,0.0032672922840523773,12,BEAR,0.999999999926589,0.9999999983690494
1701728400000,1701729120000,SHORT,0.0034226255249055386,0.0012226255249055385,12,BEAR,0.9999995276515459,0.9999933075779645
1701728460000,1701729180000,SHORT,0.0032579866560208514,0.0010579866560208513,12,BEAR,0.9999630381249643,0.9996229969405094
1701728520000,1701729240000,SHORT,0.002936857562408223,0.0007368575624082229,12,BEAR,0.9999999477849127,0.999999155512715
1701728580000,1701729300000,SHORT,0.0038350976769349226,0.0016350976769349225,12,BEAR,0.999998748349364,0.99998337638468
1701728700000,1701729420000,SHORT,0.0035043357565929614,0.0013043357565929612,12,BEAR,0.999999999973206,0.9999999993780082
1701729960000,1701730740000,SHORT,-0.0002955082742317457,-0.002495508274231746,12,BEAR,0.9999971759559212,0.9999645845675718
1701730020000,1701730800000,SHORT,0.0009103974786149354,-0.0012896025213850648,12,BEAR,0.9999999995285963,0.9999999903495029
1701730080000,1701730860000,SHORT,0.001747976878612683,-0.00045202312138731705,12,BEAR,0.9999999999979723,0.99999999994718
1701730140000,1701730920000,SHORT,0.0008924607872151188,-0.0013075392127848812,12,BEAR,0.9999998889736997,0.999998280595885
1701730200000,1701730980000,SHORT,0.002805256164181275,0.0006052561641812747,12,BEAR,0.9982969795723431,0.9885683747527426
1701730260000,1701731040000,SHORT,-4.6267272151034885e-05,-0.002246267272151035,12,BEAR,0.9529890569735276,0.8274020126618957
1701730320000,1701731100000,SHORT,0.00021029959603986322,-0.001989700403960137,12,BEAR,0.9999999988181167,0.9999999768025084
1701730380000,1701731160000,SHORT,-0.0005881345021928029,-0.0027881345021928032,12,BEAR,0.9999769804496633,0.999755283168139
1701730440000,1701731220000,SHORT,0.0011834319526626547,-0.0010165680473373454,12,BEAR,0.9996037360992485,0.9968138978386161
1701730500000,1701731280000,SHORT,0.001655373036120311,-0.000544626963879689,12,BEAR,0.9999999977863507,0.999999957821872
1701730620000,1701731340000,SHORT,0.0007319579297365896,-0.0014680420702634107,12,BEAR,0.9999999998640321,0.9999999970590947
1701730860000,1701731640000,SHORT,-0.00014823599169881818,-0.0023482359916988183,12,BEAR,0.999999968449655,0.9999994752567964
1701732840000,1701733680000,SHORT,-0.00019870196784259442,-0.0023987019678425947,12,BEAR,0.9999999019099534,0.9999984698705566
1701736680000,1701737580000,SHORT,-0.00015724870269827004,-0.0023572487026982704,12,BEAR,0.9999999999979605,0.999999999946884
1701747960000,1701749160000,SHORT,-0.002052320236249024,-0.004252320236249024,12,BEAR,0.9999999999979211,0.9999999999458953
1701748200000,1701749280000,SHORT,-6.485324636811708e-05,-0.002264853246368117,12,BEAR,0.9999948727205071,0.999938483900397
1701760020000,1701760740000,SHORT,0.0006348732120849304,-0.0015651267879150696,12,BEAR,0.9999999973709487,0.9999999503198681
1701765660000,1701766680000,SHORT,-0.003737125148117799,-0.005937125148117799,12,BEAR,0.9999998446849887,0.9999976421824145
1701765960000,1701766920000,SHORT,-0.0025047723858189945,-0.004704772385818994,12,BEAR,0.9994406204050679,0.9956779664404849
1701766020000,1701766980000,SHORT,-0.002335084646818447,-0.004535084646818448,12,BEAR,0.9999999993811916,0.9999999874869118
1701766680000,1701767400000,SHORT,-0.00023051775685252866,-0.0024305177568525287,12,BEAR,0.9999999999979731,0.9999999999471995
1701766800000,1701767520000,SHORT,-0.0021033093310449643,-0.004303309331044964,12,BEAR,0.9999999999522233,0.9999999989185908
1701782460000,1701783180000,SHORT,1.3880663310597073e-05,-0.002186119336689403,12,BEAR,0.9999999999649974,0.9999999991969224
1701782520000,1701783240000,SHORT,0.0010881216848096953,-0.0011118783151903048,12,BEAR,0.9999999999966006,0.9999999999133115
1701786780000,1701787500000,SHORT,-0.0014759280962829762,-0.0036759280962829766,12,BEAR,0.8450538751101684,0.6075107099051202
1701786840000,1701787560000,SHORT,-0.0007406555491661206,-0.002940655549166121,12,BEAR,0.9999999999299689,0.9999999984409484
1701786900000,1701787620000,SHORT,-8.96483715027177e-05,-0.002289648371502718,12,BEAR,0.9999999999979645,0.999999999946986
1701786960000,1701787680000,SHORT,-0.0007383553766532156,-0.0029383553766532157,12,BEAR,0.9999999998644846,0.9999999970684585
1701787020000,1701787740000,SHORT,0.0003353908566940528,-0.0018646091433059473,12,BEAR,0.9999999726465408,0.9999995415038719
1701787260000,1701787980000,SHORT,-0.0013366519174041298,-0.00353665191740413,12,BEAR,0.9999999999174162,0.9999999981746197
1701787380000,1701788100000,SHORT,0.0005655900529723032,-0.001634409947027697,12,BEAR,0.9999999998493662,0.9999999967564077
1701787440000,1701788160000,SHORT,-0.00029420417769939025,-0.0024942041776993902,12,BEAR,0.9999999999979733,0.9999999999472058
1701790980000,1701791700000,SHORT,0.0014654161781946073,-0.0007345838218053929,12,BEAR,0.9999999998122866,0.9999999959967201
1701791100000,1701791820000,SHORT,0.00014212783711226243,-0.0020578721628877377,12,BEAR,0.9998109073502257,0.9983522687629723
1701791160000,1701791880000,SHORT,-0.0010967428115163252,-0.0032967428115163256,12,BEAR,0.9999999999926449,0.9999999998189942
1701791220000,1701791940000,SHORT,-0.0014559350019175503,-0.0036559350019175502,12,BEAR,0.9999999995331849,0.999999990439222
