bar_idx,ts_ms,price,allow_trade,direction,confidence,alpha_dir,alpha_conf,alpha_pa,alpha_pb,smc_sig,smc_conf,market_state,substate,regime_type,regime_conf,spread_pct,imbalance,ofp,ofp_pressure,institutional_score,ai_score,confluence_score,ob_score,cascade_probability,fvg_exists,open_interest_missing,reason,violations
298,1701411660000,39261.6,False,HOLD,0.16,NEUTRAL,0.307629,0.5,0.5,NONE,4.0,CHOPPY,CHOPPY,range,0.6001,5.6e-05,-0.894737,0.336842,0.336842,1.6,0.0,3.0499,0.7342,0.0,False,True,open_interest_missing,
299,1701411720000,39270.3,False,HOLD,0.16,NEUTRAL,0.31284,0.5,0.5,NONE,4.0,COMPRESSION,COMPRESSION,range,0.6001,5.3e-05,-0.888889,0.21507,0.21507,1.6,0.0,2.8757,0.7019,0.0,False,True,open_interest_missing,
300,1701411840000,39276.6,False,LONG,0.36,NEUTRAL,0.316488,0.5,0.5,NONE,4.0,COMPRESSION,COMPRESSION,range,0.6001,0.000275,-0.333333,0.533333,0.533333,3.6,1.0,2.9824,0.7456,0.0,False,True,open_interest_missing,
301,1701411900000,39257.7,False,HOLD,0.07,NEUTRAL,0.299542,0.5,0.5,NONE,5.0,COMPRESSION,COMPRESSION,range,0.6001,0.000494,-0.964286,-0.9875,-0.9875,0.7,0.0,4.1591,0.671,0.0,False,True,open_interest_missing,
302,1701412080000,39258.5,False,HOLD,0.16,NEUTRAL,0.287679,0.5,0.5,NONE,5.0,COMPRESSION,COMPRESSION,range,0.6001,3e-06,-0.901639,0.259065,0.259065,1.6,0.0,4.0799,0.7201,0.0,False,True,open_interest_missing,
303,1701412140000,39260.4,False,HOLD,0.16,NEUTRAL,0.279376,0.5,0.5,NONE,5.0,COMPRESSION,COMPRESSION,range,0.6001,5.3e-05,-0.984375,0.305469,0.305469,1.6,0.0,4.174,0.7377,0.0,False,True,open_interest_missing,
304,1701412200000,39257.6,False,HOLD,0.07,NEUTRAL,0.273563,0.5,0.5,NONE,5.0,CHOPPY,CHOPPY,trend,0.5264,5.3e-05,-0.985185,-0.994815,-0.994815,0.7,0.0,4.1665,0.6834,0.0,True,True,open_interest_missing,
305,1701412260000,39257.6,False,HOLD,0.07,NEUTRAL,0.269494,0.5,0.5,NONE,4.0,RANGING,RANGING,trend,0.5264,7.1e-05,-0.985294,-0.994853,-0.994853,0.7,0.0,3.0415,0.683,0.0,True,True,open_interest_missing,
306,1701412320000,39257.6,False,HOLD,0.16,NEUTRAL,0.266646,0.5,0.5,NONE,5.0,CHOPPY,CHOPPY,trend,0.5264,0.000102,-0.765823,0.381962,0.381962,1.6,0.0,4.1718,0.758,0.0,True,True,open_interest_missing,
307,1701412380000,39256.8,False,HOLD,0.16,NEUTRAL,0.264652,0.5,0.5,NONE,4.0,RANGING,RANGING,trend,0.5264,9.2e-05,-0.761092,0.344423,0.344423,1.6,0.0,2.998,0.7485,0.0,True,True,open_interest_missing,
308,1701412440000,39257.6,False,HOLD,0.07,NEUTRAL,0.282757,0.5,0.5,NONE,4.0,COMPRESSION,COMPRESSION,trend,0.5264,5e-06,0.6,0.86,0.86,0.7,0.0,2.9028,0.7554,0.0,True,True,open_interest_missing,
309,1701412500000,39288.4,False,LONG,0.36,NEUTRAL,0.27593,0.5,0.5,NONE,5.0,COMPRESSION,COMPRESSION,trend,0.5264,1e-05,-0.6875,0.403748,0.403748,3.6,1.0,4.1533,0.7467,0.0,False,True,open_interest_missing,
310,1701412560000,39296.0,False,LONG,0.41,NEUTRAL,0.271151,0.5,0.5,NONE,4.0,COMPRESSION,COMPRESSION,trend,0.5264,0.000104,-0.98374,0.274493,0.274493,4.1,1.0,4.0138,0.7257,0.0,False,True,open_interest_missing,
311,1701412620000,39292.1,False,HOLD,0.07,NEUTRAL,0.287306,0.5,0.5,NONE,5.0,COMPRESSION,COMPRESSION,trend,0.5264,5e-06,0.555556,0.816992,0.816992,0.7,0.0,5.0309,0.7354,0.0,False,True,open_interest_missing,
312,1701412680000,39302.5,False,HOLD,0.07,NEUTRAL,0.298614,0.5,0.5,NONE,4.0,COMPRESSION,COMPRESSION,trend,0.5264,0.000455,-0.666667,-0.883333,-0.883333,0.7,0.0,3.8867,0.6683,0.0,False,True,open_interest_missing,
313,1701412740000,39302.6,False,HOLD,0.07,NEUTRAL,0.28703,0.5,0.5,NONE,3.0,COMPRESSION,COMPRESSION,trend,0.5264,3e-06,0.644444,0.355572,0.355572,0.7,0.0,2.5669,0.5828,0.0,False,True,open_interest_missing,
314,1701412800000,39302.3,False,HOLD,0.07,NEUTRAL,0.298421,0.5,0.5,NONE,5.0,COMPRESSION,COMPRESSION,trend,0.5264,0.00043,-0.75,-0.9125,-0.9125,0.7,0.0,4.2165,0.9186,0.0,True,True,open_interest_missing,
315,1701412920000,39308.3,False,HOLD,0.07,NEUTRAL,0.306395,0.5,0.5,NONE,4.0,COMPRESSION,COMPRESSION,trend,0.5264,0.000313,0.333333,0.766667,0.766667,0.7,0.0,4.0711,0.9744,0.0,True,True,open_interest_missing,
316,1701412980000,39309.0,False,HOLD,0.07,NEUTRAL,0.311976,0.5,0.5,NONE,5.0,COMPRESSION,COMPRESSION,trend,0.5264,0.000476,-0.75,-0.9125,-0.9125,0.7,0.0,4.2216,0.8969,0.0,True,True,open_interest_missing,
317,1701413040000,39304.7,False,HOLD,0.16,NEUTRAL,0.315883,0.5,0.5,NONE,5.0,COMPRESSION,COMPRESSION,trend,0.5264,0.00014,0.806452,-0.367742,-0.367742,1.6,0.0,4.3084,0.8984,0.0,True,True,open_interest_missing,
318,1701413100000,39313.2,False,LONG,0.16,NEUTRAL,0.299118,0.5,0.5,NONE,5.0,COMPRESSION,COMPRESSION,trend,0.5391,0.000231,0.956522,-0.315217,-0.315217,1.6,1.0,4.1684,0.7508,0.0,True,True,open_interest_missing,
319,1701413160000,39325.6,False,LONG,0.18,NEUTRAL,0.306883,0.5,0.5,NONE,4.0,RANGING,RANGING,trend,0.5391,0.000181,-0.333333,0.533333,0.533333,1.8,1.0,4.1178,0.8613,0.0,True,True,open_interest_missing,
320,1701413220000,39316.1,False,HOLD,0.11,NEUTRAL,0.312318,0.5,0.5,NONE,6.0,RANGING,RANGING,trend,0.5391,0.000325,0.333333,-0.347542,-0.347542,1.1,0.0,5.177,0.7175,0.0,True,True,open_interest_missing,
321,1701413340000,39334.1,False,HOLD,0.02,NEUTRAL,0.296623,0.5,0.5,NONE,3.0,RANGING,RANGING,trend,0.5391,0.000636,0.25,0.087696,0.087696,0.2,0.0,2.2276,0.6479,0.0,True,True,open_interest_missing,
322,1701413400000,39308.9,False,HOLD,0.07,NEUTRAL,0.305136,0.5,0.5,NONE,5.0,CHOPPY,CHOPPY,trend,0.5391,0.000643,-0.862069,-0.951724,-0.951724,0.7,0.0,4.2495,0.7935,0.0,True,True,open_interest_missing,
323,1701413460000,39322.0,False,HOLD,0.07,NEUTRAL,0.291595,0.5,0.5,NONE,5.0,CHOPPY,CHOPPY,trend,0.5391,0.00042,-0.488372,-0.82093,-0.82093,0.7,0.0,4.1249,0.7972,0.0,True,True,open_interest_missing,
324,1701413520000,39331.1,False,HOLD,0.16,NEUTRAL,0.282117,0.5,0.5,NONE,5.0,CHOPPY,CHOPPY,trend,0.5391,0.000155,0.98973,0.017398,0.017398,1.6,0.0,5.0714,0.6965,0.0,True,True,open_interest_missing,
325,1701413580000,39347.2,False,LONG,0.07,NEUTRAL,0.275482,0.5,0.5,NONE,4.0,COMPRESSION,COMPRESSION,trend,0.5391,0.000165,0.995556,0.499683,0.499683,0.7,1.0,3.7594,0.703,0.0,True,True,open_interest_missing,
326,1701413640000,39336.1,False,HOLD,0.11,NEUTRAL,0.290337,0.5,0.5,NONE,4.0,COMPRESSION,COMPRESSION,trend,0.5391,0.000465,-0.909091,0.248875,0.248875,1.1,0.0,4.0089,0.837,0.0,True,True,open_interest_missing,
327,1701413700000,39327.3,False,HOLD,0.07,NEUTRAL,0.281236,0.5,0.5,NONE,5.0,COMPRESSION,COMPRESSION,trend,0.5391,0.000163,-0.60221,-0.860773,-0.860773,0.7,0.0,4.1701,0.789,0.0,True,True,open_interest_missing,
328,1701413760000,39385.6,False,LONG,0.44,NEUTRAL,0.274865,0.5,0.5,NONE,4.0,COMPRESSION,COMPRESSION,trend,0.5391,0.000495,0.192982,0.714758,0.714758,4.4,1.0,3.8303,0.8588,0.0,True,True,open_interest_missing,
329,1701413820000,39369.5,False,HOLD,0.07,NEUTRAL,0.289906,0.5,0.5,NONE,4.0,CHOPPY,CHOPPY,trend,0.5391,0.000647,-0.5,-0.825,-0.825,0.7,0.0,4.0264,0.7605,0.0,True,True,open_interest_missing,
330,1701413880000,39348.6,False,HOLD,0.07,NEUTRAL,0.300434,0.5,0.5,NONE,4.0,CHOPPY,CHOPPY,trend,0.5391,0.000112,-0.636364,-0.593998,-0.593998,0.7,0.0,3.4508,0.7018,0.0,True,True,open_interest_missing,
331,1701413940000,39368.0,False,HOLD,0.11,NEUTRAL,0.307804,0.5,0.5,NONE,5.0,CHOPPY,CHOPPY,trend,0.5391,0.000503,-0.714286,0.4,0.4,1.1,0.0,4.2998,0.8433,0.0,True,True,open_interest_missing,
332,1701414000000,39373.2,False,HOLD,0.11,NEUTRAL,0.312963,0.5,0.5,NONE,6.0,COMPRESSION,COMPRESSION,range,0.5772,0.000183,0.333333,-0.533333,-0.533333,1.1,0.0,4.2869,0.8298,0.0,True,True,open_interest_missing,
333,1701414120000,39398.4,False,HOLD,0.07,NEUTRAL,0.297074,0.5,0.5,NONE,5.0,CHOPPY,CHOPPY,range,0.5772,0.000129,0.888889,0.811834,0.811834,0.7,0.0,3.764,0.8475,0.0,True,True,open_interest_missing,
334,1701414180000,39368.1,False,HOLD,0.07,NEUTRAL,0.305452,0.5,0.5,NONE,5.0,CHOPPY,CHOPPY,range,0.5772,0.000559,-0.923077,-0.973077,-0.973077,0.7,0.0,3.1902,0.7995,0.0,True,True,open_interest_missing,
335,1701414240000,39370.7,False,HOLD,0.11,NEUTRAL,0.311316,0.5,0.5,NONE,6.0,COMPRESSION,COMPRESSION,range,0.5772,9.9e-05,0.806452,-0.367742,-0.367742,1.1,0.0,4.345,0.7955,0.0,True,True,open_interest_missing,
336,1701414300000,39408.1,False,LONG,0.42,NEUTRAL,0.295921,0.5,0.5,NONE,5.0,COMPRESSION,COMPRESSION,range,0.5772,9.4e-05,0.036145,0.660584,0.660584,4.2,1.0,3.9978,0.8969,0.0,True,True,open_interest_missing,
337,1701414360000,39424.7,False,LONG,0.53,NEUTRAL,0.304645,0.5,0.5,NONE,6.0,COMPRESSION,COMPRESSION,range,0.5772,0.000203,0.857143,0.030157,0.030157,5.3,1.0,4.251,0.6911,0.0,True,True,open_interest_missing,
338,1701414420000,39430.0,False,LONG,0.07,NEUTRAL,0.310751,0.5,0.5,NONE,5.0,COMPRESSION,COMPRESSION,range,0.5772,1.3e-05,-0.333333,-0.49285,-0.49285,0.7,1.0,4.1336,0.7205,0.0,True,True,open_interest_missing,
339,1701414480000,39479.9,False,LONG,0.14,NEUTRAL,0.315026,0.5,0.5,NONE,4.0,COMPRESSION,COMPRESSION,range,0.5772,0.000476,0.555556,0.352699,0.352699,1.4,1.0,2.8949,0.6874,0.0,True,True,open_interest_missing,
340,1701414540000,39462.2,False,HOLD,0.07,NEUTRAL,0.298518,0.5,0.5,NONE,5.0,COMPRESSION,COMPRESSION,range,0.5772,0.000119,-0.9,-0.262834,-0.262834,0.7,0.0,3.655,0.6537,0.0,True,True,open_interest_missing,
341,1701414600000,39462.5,False,HOLD,0.07,NEUTRAL,0.306463,0.5,0.5,NONE,4.0,COMPRESSION,COMPRESSION,range,0.5772,0.000294,-0.6,-0.426575,-0.426575,0.7,0.0,2.9251,0.6471,0.0,True,True,open_interest_missing,
342,1701414660000,39462.4,False,HOLD,0.07,NEUTRAL,0.312024,0.5,0.5,NONE,5.0,COMPRESSION,COMPRESSION,range,0.5772,0.000643,-0.84,-0.790992,-0.790992,0.7,0.0,3.719,0.7291,0.0,True,True,open_interest_missing,
343,1701414720000,39468.9,False,HOLD,0.07,NEUTRAL,0.315917,0.5,0.5,NONE,5.0,COMPRESSION,COMPRESSION,range,0.5772,0.000646,0.9375,0.891493,0.891493,0.7,0.0,3.9265,0.8194,0.0,True,True,open_interest_missing,
344,1701414780000,39470.7,False,HOLD,0.11,NEUTRAL,0.299142,0.5,0.5,NONE,5.0,COMPRESSION,COMPRESSION,range,0.5772,0.0006,-0.28125,0.438575,0.438575,1.1,0.0,2.6802,0.8405,0.0,True,True,open_interest_missing,
345,1701414840000,39465.2,False,HOLD,0.07,NEUTRAL,0.306899,0.5,0.5,NONE,4.0,COMPRESSION,COMPRESSION,range,0.5772,0.000535,-0.692308,-0.372317,-0.372317,0.7,0.0,2.742,0.6446,0.0,True,True,open_interest_missing,
346,1701414900000,39488.0,False,LONG,0.14,NEUTRAL,0.312329,0.5,0.5,NONE,5.0,COMPRESSION,COMPRESSION,range,0.6109,0.000322,-0.733333,-0.780805,-0.780805,1.4,1.0,4.7637,0.7756,0.0,True,True,open_interest_missing,
347,1701414960000,39487.9,False,HOLD,0.16,NEUTRAL,0.296631,0.5,0.5,NONE,4.0,COMPRESSION,COMPRESSION,range,0.6109,0.000324,-0.960784,0.202323,0.202323,1.6,0.0,4.0324,0.8551,0.0,True,True,open_interest_missing,
348,1701415020000,39519.3,False,LONG,0.41,NEUTRAL,0.285642,0.5,0.5,NONE,4.0,COMPRESSION,COMPRESSION,range,0.6109,0.000278,-0.869565,0.22215,0.22215,4.1,1.0,4.0749,0.8254,0.0,True,True,open_interest_missing,
349,1701415080000,39528.6,False,LONG,0.53,NEUTRAL,0.297449,0.5,0.5,NONE,4.0,COMPRESSION,COMPRESSION,range,0.6109,0.000111,-0.862069,0.304639,0.304639,5.3,1.0,4.1158,0.8431,0.0,True,True,open_interest_missing,
350,1701415140000,39521.1,False,HOLD,0.07,NEUTRAL,0.286214,0.5,0.5,NONE,4.0,COMPRESSION,COMPRESSION,range,0.6109,1e-05,-0.912752,-0.86176,-0.86176,0.7,0.0,3.8606,0.7537,0.0,True,True,open_interest_missing,
351,1701415200000,39482.4,False,HOLD,0.07,NEUTRAL,0.27835,0.5,0.5,NONE,2.0,COMPRESSION,COMPRESSION,range,0.6109,0.000511,-0.95122,-0.348793,-0.348793,0.7,0.0,1.4736,0.5929,0.0,True,True,open_interest_missing,
352,1701415260000,39500.1,False,HOLD,0.07,NEUTRAL,0.292345,0.5,0.5,NONE,3.0,COMPRESSION,COMPRESSION,range,0.6109,0.000332,0.809524,0.364593,0.364593,0.7,0.0,2.5443,0.6787,0.0,True,True,open_interest_missing,
353,1701415320000,39481.5,False,HOLD,0.11,NEUTRAL,0.302142,0.5,0.5,NONE,4.0,COMPRESSION,COMPRESSION,range,0.6109,0.000317,0.2,-0.58,-0.58,1.1,0.0,3.0019,0.7907,0.0,True,True,open_interest_missing,
354,1701415380000,39467.1,False,SHORT,0.16,NEUTRAL,0.289499,0.5,0.5,NONE,4.0,COMPRESSION,COMPRESSION,range,0.6109,0.000205,0.968992,-0.310853,-0.310853,1.6,-1.0,3.0989,0.8039,0.0,True,True,open_interest_missing,
355,1701415440000,39467.1,False,HOLD,0.16,NEUTRAL,0.280649,0.5,0.5,NONE,4.0,COMPRESSION,COMPRESSION,range,0.6109,0.000527,0.760563,-0.383803,-0.383803,1.6,0.0,3.0989,0.8031,0.0,True,True,open_interest_missing,
356,1701415500000,39481.7,False,HOLD,0.07,NEUTRAL,0.274455,0.5,0.5,NONE,2.0,COMPRESSION,COMPRESSION,range,0.6109,0.000527,-0.783886,-0.294244,-0.294244,0.7,0.0,1.418,0.5883,0.0,True,True,open_interest_missing,
357,1701415560000,39488.0,False,HOLD,0.16,NEUTRAL,0.270118,0.5,0.5,NONE,4.0,COMPRESSION,COMPRESSION,range,0.6109,0.00042,0.925926,-0.109217,-0.109217,1.6,0.0,2.6202,0.7476,0.0,True,True,open_interest_missing,
358,1701415620000,39500.9,False,HOLD,0.16,NEUTRAL,0.267083,0.5,0.5,NONE,4.0,COMPRESSION,COMPRESSION,range,0.6109,0.000638,0.995745,0.069933,0.069933,1.6,0.0,3.3898,0.6869,0.0,True,True,open_interest_missing,
359,1701415680000,39500.9,False,HOLD,0.11,NEUTRAL,0.284458,0.5,0.5,NONE,5.0,COMPRESSION,COMPRESSION,range,0.6109,0.000625,-0.809524,0.366667,0.366667,1.1,0.0,4.1484,0.8757,0.0,True,True,open_interest_missing,
360,1701415740000,39494.7,False,HOLD,0.07,NEUTRAL,0.296621,0.5,0.5,NONE,5.0,COMPRESSION,COMPRESSION,range,0.6109,3e-06,-0.789474,-0.926316,-0.926316,0.7,0.0,4.2465,0.8068,0.0,True,True,open_interest_missing,
361,1701415800000,39475.3,False,HOLD,0.16,NEUTRAL,0.285634,0.5,0.5,NONE,4.0,COMPRESSION,COMPRESSION,range,0.5887,0.000403,0.92,-0.249205,-0.249205,1.6,0.0,2.9138,0.6418,0.0,False,True,open_interest_missing,
362,1701415860000,39474.4,False,HOLD,0.16,NEUTRAL,0.297444,0.5,0.5,NONE,4.0,COMPRESSION,COMPRESSION,range,0.5887,2.5e-05,0.837838,-0.277308,-0.277308,1.6,0.0,4.0373,0.6413,0.0,False,True,open_interest_missing,
363,1701415920000,39474.5,False,HOLD,0.16,NEUTRAL,0.286211,0.5,0.5,NONE,4.0,COMPRESSION,COMPRESSION,range,0.5887,0.000342,0.893491,-0.313727,-0.313727,1.6,0.0,4.1061,0.6577,0.0,False,True,open_interest_missing,
364,1701415980000,39474.4,False,HOLD,0.16,NEUTRAL,0.278348,0.5,0.5,NONE,4.0,COMPRESSION,COMPRESSION,range,0.5887,2.3e-05,0.991329,-0.252542,-0.252542,1.6,0.0,4.0729,0.65,0.0,False,True,open_interest_missing,
365,1701416040000,39467.1,False,SHORT,0.53,NEUTRAL,0.272843,0.5,0.5,NONE,5.0,COMPRESSION,COMPRESSION,range,0.5887,9.6e-05,0.832298,-0.358696,-0.358696,5.3,-1.0,4.1724,0.6658,0.0,False,True,open_interest_missing,
366,1701416100000,39467.1,False,HOLD,0.07,NEUTRAL,0.26899,0.5,0.5,NONE,5.0,COMPRESSION,COMPRESSION,range,0.5887,0.000167,-0.922843,-0.972995,-0.972995,0.7,0.0,4.1447,0.6649,0.0,False,True,open_interest_missing,
367,1701416160000,39460.0,False,SHORT,0.34,NEUTRAL,0.266293,0.5,0.5,NONE,4.0,COMPRESSION,COMPRESSION,range,0.5887,0.000162,0.15,-0.5975,-0.5975,3.4,-1.0,4.0454,0.6676,0.0,False,True,open_interest_missing,
368,1701416220000,39446.0,False,SHORT,0.36,NEUTRAL,0.283905,0.5,0.5,NONE,5.0,COMPRESSION,COMPRESSION,range,0.5887,0.000603,-0.714286,0.327821,0.327821,3.6,-1.0,4.9673,0.7115,0.0,False,True,open_interest_missing,
369,1701416280000,39490.9,False,LONG,0.14,NEUTRAL,0.276734,0.5,0.5,NONE,3.0,COMPRESSION,COMPRESSION,range,0.5887,0.000334,0.984,0.63351,0.63351,1.4,1.0,2.1062,0.6342,0.0,False,True,open_interest_missing,
370,1701416340000,39449.7,False,HOLD,0.09,NEUTRAL,0.271714,0.5,0.5,NONE,4.0,COMPRESSION,COMPRESSION,range,0.5887,0.000623,0.072464,-0.562691,-0.562691,0.9,0.0,3.8569,0.6516,0.0,False,True,open_interest_missing,
371,1701416400000,39464.1,False,HOLD,0.07,NEUTRAL,0.2877,0.5,0.5,NONE,4.0,CHOPPY,CHOPPY,range,0.5887,0.000646,0.578947,0.73448,0.73448,0.7,0.0,3.7204,0.7102,0.0,False,True,open_interest_missing,
372,1701416520000,39446.0,False,HOLD,0.11,NEUTRAL,0.29889,0.5,0.5,NONE,5.0,CHOPPY,CHOPPY,range,0.5887,0.000256,0.5,-0.475,-0.475,1.1,0.0,4.1721,0.6618,0.0,False,True,open_interest_missing,
373,1701416580000,39450.0,False,HOLD,0.16,NEUTRAL,0.287223,0.5,0.5,NONE,3.0,CHOPPY,CHOPPY,range,0.5887,5.6e-05,0.947826,-0.018271,-0.018271,1.6,0.0,2.4468,0.5779,0.0,False,True,open_interest_missing,
374,1701416700000,39463.2,False,HOLD,0.16,NEUTRAL,0.298556,0.5,0.5,NONE,3.0,CHOPPY,CHOPPY,range,0.5911,0.000264,-0.333333,0.0606,0.0606,1.6,0.0,2.9172,0.6024,0.0,False,True,open_interest_missing,
375,1701416760000,39436.8,False,SHORT,0.18,NEUTRAL,0.306489,0.5,0.5,NONE,4.0,CHOPPY,CHOPPY,range,0.5911,0.000411,0.714286,-0.4,-0.4,1.8,-1.0,4.1662,0.6238,0.0,False,True,open_interest_missing,
376,1701416820000,39408.2,False,SHORT,0.36,NEUTRAL,0.312042,0.5,0.5,NONE,4.0,COMPRESSION,COMPRESSION,range,0.5911,0.000565,0.2,-0.58,-0.58,3.6,-1.0,4.0364,0.664,0.0,False,True,open_interest_missing,
377,1701416880000,39422.8,False,HOLD,0.11,NEUTRAL,0.29643,0.5,0.5,NONE,5.0,COMPRESSION,COMPRESSION,range,0.5911,0.000507,0.638889,-0.210268,-0.210268,1.1,0.0,4.7602,0.5804,0.0,False,True,open_interest_missing,
378,1701416940000,39391.3,False,SHORT,0.23,NEUTRAL,0.305001,0.5,0.5,NONE,4.0,CHOPPY,CHOPPY,range,0.5911,0.000368,0.84,-0.356,-0.356,2.3,-1.0,4.1672,0.6694,0.0,False,True,open_interest_missing,
379,1701417000000,39392.1,False,HOLD,0.07,NEUTRAL,0.311001,0.5,0.5,NONE,4.0,COMPRESSION,COMPRESSION,range,0.5911,0.00052,0.333333,0.758057,0.758057,0.7,0.0,4.0994,0.9075,0.0,True,True,open_interest_missing,
380,1701417060000,39402.7,False,LONG,0.19,NEUTRAL,0.3152,0.5,0.5,NONE,4.0,CHOPPY,CHOPPY,range,0.5911,0.000251,-0.777778,-0.832689,-0.832689,1.9,1.0,4.0276,0.8056,0.0,True,True,open_interest_missing,
381,1701417120000,39396.2,False,HOLD,0.07,NEUTRAL,0.29864,0.5,0.5,NONE,4.0,CHOPPY,CHOPPY,range,0.5911,0.000414,-0.929825,-0.933144,-0.933144,0.7,0.0,4.2322,0.818,0.0,True,True,open_interest_missing,
382,1701417180000,39414.7,False,HOLD,0.11,NEUTRAL,0.306548,0.5,0.5,NONE,4.0,COMPRESSION,COMPRESSION,range,0.5911,0.000195,-0.333333,0.252966,0.252966,1.1,0.0,3.5754,0.8093,0.0,True,True,open_interest_missing,
383,1701417240000,39411.2,False,HOLD,0.11,NEUTRAL,0.312084,0.5,0.5,NONE,4.0,COMPRESSION,COMPRESSION,range,0.5911,0.000373,0.5,-0.475,-0.475,1.1,0.0,3.215,0.8225,0.0,True,True,open_interest_missing,
384,1701417300000,39433.5,False,LONG,0.14,NEUTRAL,0.315959,0.5,0.5,NONE,2.0,CHOPPY,CHOPPY,range,0.5911,0.00035,-0.837838,-0.372917,-0.372917,1.4,1.0,1.4434,0.4539,0.0,False,True,open_interest_missing,
385,1701417360000,39435.5,False,HOLD,0.07,NEUTRAL,0.318671,0.5,0.5,NONE,3.0,COMPRESSION,COMPRESSION,range,0.5911,0.000527,-0.333333,-0.766667,-0.766667,0.7,0.0,2.8002,0.6499,0.0,False,True,open_interest_missing,
386,1701417420000,39417.2,False,HOLD,0.07,NEUTRAL,0.32057,0.5,0.5,NONE,3.0,COMPRESSION,COMPRESSION,range,0.5911,0.000543,-0.333333,-0.766667,-0.766667,0.7,0.0,2.7863,0.6738,0.0,False,True,open_interest_missing,
387,1701417480000,39424.0,False,HOLD,0.11,NEUTRAL,0.321899,0.5,0.5,NONE,3.0,CHOPPY,CHOPPY,range,0.5911,0.000175,-0.333333,0.20836,0.20836,1.1,0.0,2.1515,0.6405,0.0,False,True,open_interest_missing,
388,1701417600000,39430.8,False,HOLD,0.02,NEUTRAL,0.322829,0.5,0.5,NONE,3.0,CHOPPY,CHOPPY,range,0.5801,0.000396,0.2,0.403026,0.403026,0.2,0.0,1.9466,0.635,0.0,False,True,open_interest_missing,
